id,count_total,largest_area_frac,largest_bottom_y_norm,largest_conf,closest_area_frac,closest_bottom_y_norm,closest_conf,sum_area_frac,mean_conf,danger_label
cyclar_data_10_frame001774_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001774_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001775_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001775_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001776_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001776_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001777_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001777_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001778_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001778_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001779_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001779_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001780_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001780_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001781_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001781_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001782_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001782_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001783_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001783_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001784_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001784_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001785_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001785_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001786_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001786_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001787_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001787_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001788_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001788_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001789_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001789_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001790_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001790_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001791_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001791_Right,1,0.3514979255339701,0.7924009723427855,0.254009872674942,0.3514979255339701,0.7924009723427855,0.254009872674942,0.3514979255339701,0.254009872674942,0
cyclar_data_10_frame001792_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001792_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001793_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001793_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001794_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001794_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001795_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_10_frame001795_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000000_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000000_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000001_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000001_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000002_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000002_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000003_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000003_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000004_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000004_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000005_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000005_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000006_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000006_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000007_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000007_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000008_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000008_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000009_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000009_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000010_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000010_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000011_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000011_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000012_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000012_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000013_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000013_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000014_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000014_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000015_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000015_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000016_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000016_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000017_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000017_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000018_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000018_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000019_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000019_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000020_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000020_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000021_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000021_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000022_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000022_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000023_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000023_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000024_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000024_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000025_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000025_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000026_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000026_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000027_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000027_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000028_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000028_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000029_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000029_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000030_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000030_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000031_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000031_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000032_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000032_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000033_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000033_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000034_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000034_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000035_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000035_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000036_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000036_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000037_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000037_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000038_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000038_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000039_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000039_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000040_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000040_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000041_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000041_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000042_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000042_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000043_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000043_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000044_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000044_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000045_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000045_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000046_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000046_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000047_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000047_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000048_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000048_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000049_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000049_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000050_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000050_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000051_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000051_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000052_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000052_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000053_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000053_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000054_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000054_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000055_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000055_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000056_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000056_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000057_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000057_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000058_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000058_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000059_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000059_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000060_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000060_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000061_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000061_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000062_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000062_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000063_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000063_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000064_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000064_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000065_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000065_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000066_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000066_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000067_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000067_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000068_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000068_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000069_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000069_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000070_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000070_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000071_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000071_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000072_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000072_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000073_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000073_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000074_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000074_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000075_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000075_Right,1,0.1859759502895155,0.6071598382643711,0.2746290266513824,0.1859759502895155,0.6071598382643711,0.2746290266513824,0.1859759502895155,0.2746290266513824,0
cyclar_data_11_frame000076_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000076_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000077_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000077_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000078_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000078_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000079_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000079_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000080_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000080_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000081_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000081_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000082_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000082_Right,1,0.2784286031074097,0.6870641512144741,0.2502627968788147,0.2784286031074097,0.6870641512144741,0.2502627968788147,0.2784286031074097,0.2502627968788147,0
cyclar_data_11_frame000083_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000083_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000084_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000084_Right,1,0.0048663432394055,0.5223839214309253,0.2609390020370483,0.0048663432394055,0.5223839214309253,0.2609390020370483,0.0048663432394055,0.2609390020370483,0
cyclar_data_11_frame000085_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000085_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000086_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000086_Right,1,0.0060640223975244,0.5209530488944348,0.2906294167041778,0.0060640223975244,0.5209530488944348,0.2906294167041778,0.0060640223975244,0.2906294167041778,0
cyclar_data_11_frame000087_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000087_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000088_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000088_Right,1,0.0060741357873771,0.5162328084309896,0.2870719730854034,0.0060741357873771,0.5162328084309896,0.2870719730854034,0.0060741357873771,0.2870719730854034,0
cyclar_data_11_frame000089_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000089_Right,1,0.0057080345348905,0.5141321818033854,0.305828720331192,0.0057080345348905,0.5141321818033854,0.305828720331192,0.0057080345348905,0.305828720331192,0
cyclar_data_11_frame000090_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000090_Right,1,0.0050398864957404,0.5123748151363169,0.3567728102207184,0.0050398864957404,0.5123748151363169,0.3567728102207184,0.0050398864957404,0.3567728102207184,0
cyclar_data_11_frame000091_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000091_Right,1,0.0045732743021873,0.5118399412053112,0.3096676468849182,0.0045732743021873,0.5118399412053112,0.3096676468849182,0.0045732743021873,0.3096676468849182,0
cyclar_data_11_frame000092_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000092_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000093_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000093_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000094_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000094_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000095_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000095_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000096_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000096_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000097_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000097_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000098_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000098_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000099_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000099_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000100_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000100_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000101_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000101_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000102_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000102_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000103_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000103_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000104_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000104_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000105_Left,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cyclar_data_11_frame000105_Right,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
